interaction_id,session_id,user_id,timestamp_utc,split,use_case,model_provider,model_name,account_tier,channel,region,segment,latency_ms,prompt_tokens,completion_tokens,total_tokens,tokens_per_second,cost_usd,tool_calls_count,temperature,top_p,max_tokens,retry_index,response_quality_score,user_feedback_score,failure_type,is_failure,is_failure_was_missing,safety_block_flag,hallucination_flag,toxicity_flag,formatting_error_flag,tool_error_flag,latency_timeout_flag
i0000118,s000210,u00234,2025-02-15 11:10:28+00:00,train,support,anthropic,claude,pro,mobile,us,enterprise,1556.38,177,210,387,248.65,0.001548,0,0.42,0.61,1625,2,0.458,0.22,none,False,False,False,False,False,False,False,False
i0000119,s000437,u00171,2025-02-27 00:56:54+00:00,train,summarization,local,llama,free,web,eu,consumer,1546.93,212,103,315,203.63,0.00063,0,0.2,0.77,1518,2,0.673,0.715,none,False,False,False,False,False,False,False,False
i0000120,s000060,u00205,2025-03-01 09:17:50+00:00,train,analytics,google,gemini,free,mobile,eu,consumer,1447.38,134,293,427,295.02,0.001708,0,0.32,0.72,400,2,0.582,1.0,none,False,False,False,False,False,False,False,False
i0000121,s000128,u00230,2025-02-04 21:50:19+00:00,train,search,google,gemini,free,api,eu,consumer,2147.16,112,511,623,290.15,0.001246,0,0.18,0.93,1257,1,0.943,-0.236,none,False,False,False,False,False,False,False,False
i0000122,s000049,u00204,2025-02-15 22:35:17+00:00,val,summarization,google,gemini,pro,mobile,us,consumer,2347.23,382,440,822,350.2,0.003288,0,0.47,0.87,1852,2,0.736,0.568,none,False,False,False,False,False,False,False,False
i0000123,s000352,u00014,2025-02-23 20:55:36+00:00,val,analytics,openai,gpt,pro,web,apac,smb,1978.41,241,238,479,242.11,0.002874,0,1.05,0.85,312,0,0.746,0.551,none,False,False,False,False,False,False,False,False
i0000124,s000117,u00012,2025-02-21 07:46:31+00:00,val,summarization,openai,gpt,pro,mobile,us,enterprise,1841.49,188,231,419,227.53,0.000838,1,0.42,0.97,1016,1,0.589,0.475,none,False,False,False,False,False,False,False,False
i0000125,s000159,u00152,2025-02-23 01:33:24+00:00,train,coding,anthropic,claude,enterprise,web,us,consumer,1669.17,66,416,482,288.77,0.001928,1,0.18,0.64,481,1,0.443,-0.06,none,False,False,False,False,False,False,False,False
i0000126,s000419,u00089,2025-02-19 19:33:27+00:00,train,coding,local,llama,pro,web,eu,consumer,1973.71,314,137,451,228.5,0.000902,1,0.63,0.98,1654,0,0.451,-0.048,none,False,False,False,False,False,False,False,False
i0000127,s000181,u00282,2025-01-23 08:57:34+00:00,test,analytics,google,gemini,pro,web,apac,smb,1659.05,210,586,796,479.79,0.001592,0,1.19,0.64,1916,2,0.603,-0.15,none,False,False,False,False,False,False,False,False
i0000128,s000073,u00139,2025-02-13 17:58:18+00:00,train,support,openai,gpt,enterprise,mobile,us,smb,1647.98,179,611,790,479.37,0.00158,0,0.23,0.74,227,2,0.354,-0.162,none,False,False,False,False,False,False,False,False
i0000129,s000011,u00158,2025-01-25 02:51:36+00:00,train,search,local,llama,free,api,us,enterprise,1475.28,280,37,317,214.87,0.000634,0,0.93,0.85,1666,2,0.306,-0.304,none,False,False,False,False,False,False,False,False
i0000130,s000114,u00138,2025-02-18 16:01:48+00:00,train,coding,google,gemini,free,api,mena,smb,2448.66,87,680,767,313.23,0.001534,0,0.99,0.74,820,1,0.498,0.137,none,False,False,False,False,False,False,False,False
i0000131,s000458,u00191,2025-02-18 14:04:23+00:00,val,summarization,anthropic,claude,enterprise,web,mena,smb,805.13,231,35,266,330.38,0.000532,1,0.48,0.87,1978,1,0.304,-0.255,none,False,False,False,False,False,False,False,False
i0000132,s000275,u00126,2025-02-26 22:05:22+00:00,train,analytics,openai,gpt,free,mobile,us,smb,2106.71,350,331,681,323.25,0.001362,0,0.74,0.91,156,1,0.385,0.461,none,False,False,False,False,False,False,False,False
i0000133,s000498,u00113,2025-02-05 02:26:46+00:00,train,coding,openai,gpt,enterprise,api,mena,consumer,2668.61,207,473,680,254.81,0.00136,1,0.52,0.93,495,2,0.628,0.234,none,False,False,False,False,False,False,False,False
i0000134,s000108,u00200,2025-01-29 09:47:24+00:00,val,summarization,openai,gpt,pro,mobile,apac,enterprise,1010.36,40,242,282,279.11,0.000564,0,0.31,0.67,1507,2,0.832,0.301,latency_timeout,True,False,False,False,False,False,False,True
i0000135,s000176,u00139,2025-01-10 23:45:30+00:00,val,search,anthropic,claude,free,web,mena,enterprise,1419.93,122,158,280,197.19,0.00056,0,0.51,0.67,1622,0,0.38,0.036,none,False,False,False,False,False,False,False,False
i0000136,s000082,u00132,2025-02-08 09:21:07+00:00,train,analytics,anthropic,claude,enterprise,api,mena,enterprise,1031.89,60,52,112,108.54,0.000224,1,0.11,0.62,280,1,0.833,0.241,none,False,False,False,False,False,False,False,False
i0000137,s000200,u00289,2025-02-03 15:47:34+00:00,train,support,anthropic,claude,pro,web,eu,consumer,1993.78,220,514,734,368.15,0.001468,0,0.85,0.8,435,0,0.212,0.052,none,False,False,False,False,False,False,False,False
i0000138,s000282,u00146,2025-01-31 03:51:45+00:00,val,summarization,anthropic,claude,free,web,eu,consumer,1717.77,171,45,216,125.74,0.000864,0,1.0,0.66,777,2,0.998,0.668,none,False,False,False,False,False,False,False,False
i0000139,s000405,u00150,2025-02-10 17:28:54+00:00,test,summarization,openai,gpt,free,web,us,consumer,1630.04,87,349,436,267.48,0.002616,1,0.37,0.73,194,1,0.614,-0.065,none,False,False,False,False,False,False,False,False
i0000140,s000185,u00149,2025-02-21 06:37:05+00:00,train,summarization,local,llama,enterprise,web,mena,consumer,2104.6,287,287,574,272.74,0.001148,1,0.68,0.94,1628,1,0.581,0.425,none,False,False,False,False,False,False,False,False
i0000141,s000386,u00037,2025-01-09 13:43:59+00:00,train,search,google,gemini,pro,api,apac,enterprise,2315.92,103,678,781,337.23,0.001562,0,0.28,0.98,1413,0,0.72,-0.584,none,False,False,False,False,False,False,False,False
i0000142,s000314,u00085,2025-01-26 21:06:52+00:00,train,support,local,llama,free,mobile,eu,enterprise,1496.32,163,652,815,500.0,0.00489,0,0.15,0.93,1566,0,0.58,0.627,none,False,False,False,False,False,False,False,False
i0000143,s000146,u00257,2025-02-13 15:51:54+00:00,train,support,local,llama,pro,api,mena,enterprise,2434.83,395,575,970,398.39,0.00388,0,0.8,0.6,1029,2,0.526,-0.136,safety_block,True,False,True,False,False,False,False,False
i0000144,s000457,u00045,2025-02-19 11:23:06+00:00,val,coding,openai,gpt,free,web,us,consumer,1609.45,63,516,579,359.75,0.003474,1,0.16,0.83,1357,2,0.497,-0.347,none,False,False,False,False,False,False,False,False
i0000145,s000218,u00029,2025-02-16 04:33:40+00:00,test,support,anthropic,claude,pro,web,us,enterprise,2211.38,129,389,518,234.24,0.002072,0,0.94,0.67,1227,1,0.982,-0.483,none,False,False,False,False,False,False,False,False
i0000146,s000076,u00143,2025-02-17 08:11:32+00:00,train,search,google,gemini,pro,web,eu,enterprise,1277.27,154,257,411,321.78,0.001644,0,0.33,0.75,1460,2,0.889,-0.531,none,False,False,False,False,False,False,False,False
i0000147,s000482,u00249,2025-02-21 20:22:57+00:00,train,support,anthropic,claude,enterprise,web,eu,consumer,1280.91,223,133,356,277.93,0.000712,0,0.98,0.77,993,1,0.602,-0.089,none,False,False,False,False,False,False,False,False
i0000148,s000457,u00045,2025-02-27 05:11:12+00:00,val,summarization,openai,gpt,free,api,mena,consumer,1990.03,128,678,806,405.02,0.001612,1,0.44,0.98,1378,1,0.869,1.0,none,False,False,False,False,False,False,False,False
i0000149,s000025,u00235,2025-02-06 15:45:04+00:00,train,analytics,openai,gpt,enterprise,web,us,consumer,1466.03,389,281,670,457.02,0.00268,1,0.44,0.85,1367,0,0.319,-0.186,none,False,False,False,False,False,False,False,False
i0000150,s000452,u00278,2025-01-15 11:38:20+00:00,train,analytics,anthropic,claude,pro,api,us,smb,1776.04,41,311,352,198.19,0.001408,2,0.9,0.71,1359,1,0.624,-1.0,none,False,False,False,False,False,False,False,False
i0000151,s000474,u00141,2025-02-03 07:42:03+00:00,test,analytics,anthropic,claude,enterprise,api,mena,smb,1604.83,381,116,497,309.69,0.001988,0,0.61,0.86,1803,0,0.56,0.419,none,False,False,False,False,False,False,False,False
i0000152,s000415,u00006,2025-02-12 17:11:59+00:00,train,support,openai,gpt,free,web,mena,smb,1738.04,232,208,440,253.16,0.00264,1,0.24,0.98,799,0,0.46,-0.469,none,False,False,False,False,False,False,False,False
i0000153,s000128,u00230,2025-01-07 08:41:28+00:00,train,support,local,llama,free,web,apac,enterprise,1523.45,53,451,504,330.83,0.001008,0,1.02,0.62,1815,1,0.935,0.689,none,False,False,False,False,False,False,False,False
i0000154,s000316,u00198,2025-02-15 06:52:50+00:00,train,analytics,local,llama,pro,mobile,eu,smb,1562.52,81,309,390,249.6,0.00078,1,0.41,0.93,182,0,0.866,-0.053,none,False,False,False,False,False,False,False,False
i0000155,s000270,u00178,2025-02-02 12:42:07+00:00,val,search,anthropic,claude,enterprise,mobile,mena,smb,1634.1,77,418,495,302.92,0.00297,1,0.12,0.69,1061,2,0.926,0.036,none,False,False,False,False,False,False,False,False
i0000156,s000311,u00200,2025-02-26 18:11:06+00:00,train,support,google,gemini,free,api,us,smb,1383.61,143,163,306,221.16,0.001836,0,0.5,0.66,976,0,0.708,0.918,none,False,False,False,False,False,False,False,False
i0000157,s000309,u00095,2025-01-13 20:44:21+00:00,train,search,anthropic,claude,free,mobile,apac,consumer,1272.17,159,75,234,183.94,0.001404,1,0.69,0.96,1794,2,0.501,0.571,none,False,False,False,False,False,False,False,False
i0000158,s000320,u00231,2025-02-24 15:06:53+00:00,train,support,google,gemini,free,api,us,consumer,1866.36,270,622,892,477.94,0.003568,1,0.73,0.6,215,0,0.805,-0.548,none,False,False,False,False,False,False,False,False
i0000159,s000258,u00032,2025-01-27 15:53:15+00:00,val,analytics,local,llama,free,api,mena,enterprise,1704.81,152,313,465,272.76,0.00279,0,1.0,0.9,544,2,0.287,-0.46,none,False,False,False,False,False,False,False,False
i0000160,s000346,u00077,2025-02-04 18:54:05+00:00,train,support,local,llama,pro,web,us,consumer,1823.17,301,265,566,310.45,0.001132,1,0.65,0.63,1028,1,0.882,-0.87,none,False,False,False,False,False,False,False,False
i0000161,s000264,u00278,2025-02-09 06:27:42+00:00,train,summarization,anthropic,claude,pro,mobile,apac,enterprise,1666.75,145,214,359,215.39,0.000718,0,0.27,0.85,1693,2,0.223,1.0,none,False,False,False,False,False,False,False,False
i0000162,s000009,u00061,2025-02-04 06:01:18+00:00,train,search,anthropic,claude,enterprise,api,us,smb,1865.83,134,467,601,322.11,0.001202,0,0.31,0.85,1019,1,0.855,-0.318,none,False,False,False,False,False,False,False,False
i0000163,s000018,u00039,2025-02-24 11:36:56+00:00,train,analytics,google,gemini,free,api,us,smb,1579.75,139,402,541,342.46,0.001082,0,0.12,0.95,1354,1,0.763,0.902,none,False,False,False,False,False,False,False,False
i0000164,s000480,u00033,2025-01-11 15:08:40+00:00,train,search,openai,gpt,enterprise,api,eu,enterprise,1805.89,158,284,442,244.76,0.002652,0,0.88,0.93,471,0,0.271,-0.119,none,False,False,False,False,False,False,False,False
i0000165,s000455,u00180,2025-02-13 15:30:14+00:00,train,search,google,gemini,enterprise,web,apac,consumer,3464.56,341,653,994,286.91,0.001988,1,0.13,0.87,1939,1,0.318,-0.448,none,False,False,False,False,False,False,False,False
i0000166,s000293,u00287,2025-02-28 03:41:22+00:00,val,search,local,llama,pro,web,us,smb,1736.09,128,633,761,438.34,0.003044,0,0.73,0.75,1633,1,0.562,0.213,none,False,False,False,False,False,False,False,False
i0000167,s000088,u00094,2025-01-14 18:44:04+00:00,val,analytics,google,gemini,free,mobile,eu,smb,1447.68,138,154,292,201.7,0.000584,0,0.72,0.67,210,2,0.44,0.004,none,False,False,False,False,False,False,False,False
i0000168,s000391,u00225,2025-01-16 08:43:52+00:00,val,analytics,google,gemini,enterprise,web,mena,smb,1852.4,384,456,840,453.47,0.00336,1,0.94,0.85,1480,0,0.894,0.681,none,False,False,False,False,False,False,False,False
i0000169,s000072,u00057,2025-01-29 21:03:17+00:00,train,support,local,llama,enterprise,api,apac,enterprise,3032.43,275,678,953,314.27,0.001906,0,0.09,0.8,376,0,0.354,0.689,none,False,False,False,False,False,False,False,False
i0000170,s000189,u00072,2025-02-13 17:23:04+00:00,val,summarization,local,llama,free,api,us,enterprise,1647.33,108,352,460,279.24,0.00184,0,0.24,0.63,1202,0,0.534,-0.154,none,False,False,False,False,False,False,False,False
i0000171,s000165,u00126,2025-02-27 23:35:26+00:00,train,summarization,google,gemini,enterprise,mobile,eu,smb,1622.38,352,40,392,241.62,0.000784,0,1.09,0.98,1488,0,0.408,-0.664,none,False,False,False,False,False,False,False,False
i0000172,s000007,u00026,2025-02-17 15:09:36+00:00,val,search,anthropic,claude,enterprise,web,apac,smb,1338.54,105,109,214,159.88,0.000428,0,0.69,0.73,1905,2,0.302,-0.518,formatting_error,True,False,False,False,False,True,False,False
i0000173,s000404,u00292,2025-02-17 12:39:35+00:00,train,coding,openai,gpt,free,mobile,mena,consumer,1859.29,98,474,572,307.64,0.001144,0,0.55,0.6,263,0,0.408,-1.0,none,False,False,False,False,False,False,False,False
i0000174,s000255,u00199,2025-01-27 04:30:31+00:00,train,analytics,openai,gpt,enterprise,web,mena,smb,2706.69,200,633,833,307.76,0.003332,0,0.9,0.96,679,2,0.888,0.035,none,False,False,False,False,False,False,False,False
i0000175,s000159,u00152,2025-02-08 09:34:04+00:00,train,analytics,local,llama,free,mobile,eu,smb,1603.38,288,107,395,246.35,0.00158,0,1.08,0.83,1453,0,0.772,0.193,none,False,False,False,False,False,False,False,False
i0000176,s000254,u00099,2025-01-13 20:36:00+00:00,train,summarization,openai,gpt,pro,api,apac,consumer,1687.23,108,391,499,295.75,0.002994,2,0.32,0.89,631,2,0.931,-0.486,none,False,False,False,False,False,False,False,False
i0000177,s000001,u00027,2025-01-28 09:10:07+00:00,train,coding,google,gemini,enterprise,api,apac,consumer,2261.08,311,357,668,295.43,0.004008,0,1.08,0.66,1496,1,0.524,-0.558,none,False,False,False,False,False,False,False,False
i0000178,s000219,u00135,2025-01-12 01:16:49+00:00,train,search,openai,gpt,free,api,eu,enterprise,1314.3,96,213,309,235.11,0.000618,1,0.13,0.76,480,0,0.392,0.19,none,False,False,False,False,False,False,False,False
i0000179,s000260,u00177,2025-01-02 05:52:59+00:00,train,summarization,local,llama,enterprise,web,apac,enterprise,2889.37,321,449,770,266.49,0.00154,1,1.17,0.86,442,1,0.221,-0.179,none,False,False,False,False,False,False,False,False
i0000180,s000170,u00007,2025-02-21 14:17:06+00:00,test,summarization,local,llama,enterprise,mobile,us,consumer,2082.21,74,616,690,331.38,0.00138,0,0.2,0.7,1173,2,0.596,0.072,none,False,False,False,False,False,False,False,False
i0000181,s000416,u00204,2025-02-18 15:05:55+00:00,val,analytics,local,llama,pro,mobile,apac,enterprise,1463.91,207,182,389,265.73,0.000778,0,0.32,0.88,1451,2,0.232,-0.02,none,False,False,False,False,False,False,False,False
i0000182,s000125,u00257,2025-01-31 23:36:42+00:00,train,summarization,anthropic,claude,pro,mobile,eu,consumer,1323.72,270,57,327,247.03,0.000654,1,0.12,0.69,522,0,0.203,0.349,hallucination,True,False,False,True,False,False,False,False
i0000183,s000069,u00023,2025-01-01 22:24:45+00:00,train,coding,anthropic,claude,pro,mobile,us,consumer,1250.51,135,264,399,319.07,0.002394,0,0.96,0.68,1805,1,0.684,-0.139,none,False,False,False,False,False,False,False,False
i0000184,s000264,u00278,2025-01-06 12:45:22+00:00,train,search,google,gemini,free,mobile,eu,consumer,1570.05,260,233,493,314.0,0.002958,0,1.18,0.6,1796,1,0.332,-0.093,none,False,False,False,False,False,False,False,False
i0000185,s000444,u00147,2025-01-07 13:18:29+00:00,train,coding,local,llama,enterprise,mobile,eu,consumer,1464.48,287,514,801,500.0,0.001602,2,0.36,0.71,283,1,0.648,-0.929,formatting_error,True,False,False,False,False,True,False,False
i0000186,s000188,u00115,2025-02-13 19:12:58+00:00,train,coding,anthropic,claude,enterprise,api,mena,consumer,2063.02,274,385,659,319.44,0.002636,0,0.39,0.7,712,2,0.659,0.17,none,False,False,False,False,False,False,False,False
i0000187,s000024,u00279,2025-01-13 01:10:03+00:00,train,support,openai,gpt,pro,mobile,apac,enterprise,1348.76,182,32,214,158.66,0.001284,1,0.33,0.91,1195,1,0.779,0.253,none,False,False,False,False,False,False,False,False
i0000188,s000485,u00139,2025-01-16 14:17:03+00:00,train,search,google,gemini,pro,api,apac,smb,1768.35,318,251,569,321.77,0.001138,0,0.19,0.83,1070,1,0.507,0.093,none,False,False,False,False,False,False,False,False
i0000189,s000223,u00212,2025-02-21 11:22:33+00:00,train,summarization,google,gemini,enterprise,api,us,consumer,2549.67,303,519,822,322.39,0.004932,0,0.94,0.67,617,1,0.764,1.0,none,False,False,False,False,False,False,False,False
i0000190,s000087,u00030,2025-02-22 18:47:38+00:00,train,support,openai,gpt,pro,api,us,consumer,1542.03,157,344,501,324.9,0.003006,0,0.07,0.83,1144,2,0.493,0.298,none,False,False,False,False,False,False,False,False
i0000191,s000308,u00167,2025-02-15 19:12:30+00:00,train,summarization,anthropic,claude,enterprise,mobile,apac,consumer,1702.71,304,402,706,414.63,0.004236,0,1.16,0.69,1976,2,0.278,0.106,none,False,False,False,False,False,False,False,False
i0000192,s000160,u00236,2025-01-19 15:44:03+00:00,test,coding,google,gemini,pro,mobile,us,smb,2024.28,370,199,569,281.09,0.002276,0,1.11,0.77,718,2,0.448,0.499,safety_block,True,False,True,False,False,False,False,False
i0000193,s000469,u00055,2025-02-04 15:46:29+00:00,train,analytics,openai,gpt,free,mobile,eu,smb,2445.65,334,237,571,233.48,0.001142,1,0.14,0.96,548,0,0.206,1.0,none,False,False,False,False,False,False,False,False
i0000194,s000147,u00011,2025-01-13 16:35:13+00:00,val,support,local,llama,enterprise,api,mena,smb,1475.16,303,108,411,278.61,0.000822,0,0.64,0.89,1545,0,0.57,0.352,none,False,False,False,False,False,False,False,False
i0000195,s000276,u00145,2025-02-21 13:55:23+00:00,train,analytics,openai,gpt,pro,api,mena,consumer,1553.48,315,75,390,251.05,0.00234,1,1.19,0.86,1223,0,0.792,-1.0,none,False,False,False,False,False,False,False,False
i0000196,s000272,u00007,2025-01-06 05:28:02+00:00,train,coding,openai,gpt,pro,api,us,consumer,1483.05,329,45,374,252.18,0.000748,0,1.02,0.71,1456,0,0.828,0.459,none,False,False,False,False,False,False,False,False
i0000197,s000122,u00201,2025-02-14 06:49:42+00:00,train,support,google,gemini,pro,api,us,smb,1771.38,144,444,588,331.94,0.001176,0,0.86,0.65,1369,2,0.386,-0.328,none,False,False,False,False,False,False,False,False
i0000198,s000250,u00013,2025-01-31 17:48:13+00:00,train,support,local,llama,enterprise,mobile,apac,consumer,1779.53,299,127,426,239.39,0.000852,0,0.03,0.9,1588,2,0.285,-0.953,none,False,False,False,False,False,False,False,False
i0000199,s000055,u00150,2025-02-15 14:50:26+00:00,test,summarization,local,llama,pro,web,eu,enterprise,1510.35,111,410,521,344.95,0.001042,0,0.08,0.83,1528,0,0.348,1.0,none,False,False,False,False,False,False,False,False
i0000200,s000322,u00033,2025-01-28 05:42:35+00:00,val,search,google,gemini,free,mobile,mena,consumer,3070.63,169,668,837,272.58,0.001674,0,0.95,0.85,1291,1,0.987,1.0,none,False,False,False,False,False,False,False,False
i0000201,s000380,u00079,2025-01-10 21:04:06+00:00,val,search,openai,gpt,free,api,mena,smb,2867.54,376,494,870,303.4,0.00522,1,0.45,0.99,1000,0,0.45,-0.343,none,False,False,False,False,False,False,False,False
i0000202,s000476,u00236,2025-02-15 23:32:07+00:00,train,support,anthropic,claude,pro,mobile,apac,smb,2210.58,141,411,552,249.71,0.002208,2,0.8,0.74,1011,0,0.543,-0.339,none,False,False,False,False,False,False,False,False
